Call_Start,Exit_Reason,Party_Name,channel,QueuedTime,RingTime,TalkTime,HoldTime,WrapTime,WaitTime,Queue + Ring,WaitTime vs QueuedTime,AgentTime,agent_answer_time,call_end,agent_finish_time
2020-08-04 09:14:48.000002,Redirected,,SEO,2,15,0.0,0.0,0.0,17,17,15,0.0,2020-08-04 09:15:05.000002,2020-08-04 09:15:05.000002,2020-08-04 09:15:05.000002
2020-08-04 09:15:42.000002,Redirected,,SEO,2,9,0.0,0.0,0.0,11,11,9,0.0,2020-08-04 09:15:53.000002,2020-08-04 09:15:53.000002,2020-08-04 09:15:53.000002
2020-08-04 10:09:18.000000,Redirected,,PPC,2,9,0.0,0.0,0.0,11,11,9,0.0,2020-08-04 10:09:29.000000,2020-08-04 10:09:29.000000,2020-08-04 10:09:29.000000
2020-08-04 10:58:50.999998,Redirected,,SEO,41,12,0.0,0.0,0.0,53,53,12,0.0,2020-08-04 10:59:43.999998,2020-08-04 10:59:43.999998,2020-08-04 10:59:43.999998
2020-08-04 11:54:57.000004,Redirected,,SEO,4,13,0.0,0.0,0.0,17,17,13,0.0,2020-08-04 11:55:14.000004,2020-08-04 11:55:14.000004,2020-08-04 11:55:14.000004
2020-08-04 13:09:03.000001,Redirected,,SEO,2,11,0.0,0.0,0.0,13,13,11,0.0,2020-08-04 13:09:16.000001,2020-08-04 13:09:16.000001,2020-08-04 13:09:16.000001
2020-08-04 13:26:49.999998,Redirected,,SEO,2,17,0.0,0.0,0.0,19,19,17,0.0,2020-08-04 13:27:08.999998,2020-08-04 13:27:08.999998,2020-08-04 13:27:08.999998
2020-08-04 14:00:59.000000,Redirected,,SEO,2,12,0.0,0.0,0.0,14,14,12,0.0,2020-08-04 14:01:13.000000,2020-08-04 14:01:13.000000,2020-08-04 14:01:13.000000
2020-08-04 14:03:09.999999,Redirected,,SEO,2,12,0.0,0.0,0.0,14,14,12,0.0,2020-08-04 14:03:23.999999,2020-08-04 14:03:23.999999,2020-08-04 14:03:23.999999
2020-08-04 14:45:07.999998,Redirected,,SEO,2,15,0.0,0.0,0.0,17,17,15,0.0,2020-08-04 14:45:24.999998,2020-08-04 14:45:24.999998,2020-08-04 14:45:24.999998
2020-08-04 15:39:25.000002,Redirected,,SEO,2,7,0.0,0.0,0.0,9,9,7,0.0,2020-08-04 15:39:34.000002,2020-08-04 15:39:34.000002,2020-08-04 15:39:34.000002
2020-08-04 15:39:50.999999,Redirected,,PPC,4,19,0.0,0.0,0.0,23,23,19,0.0,2020-08-04 15:40:13.999999,2020-08-04 15:40:13.999999,2020-08-04 15:40:13.999999
2020-08-04 20:37:20.999997,Redirected,,PPC,4,3,0.0,0.0,0.0,7,7,3,0.0,2020-08-04 20:37:27.999997,2020-08-04 20:37:27.999997,2020-08-04 20:37:27.999997
2020-08-05 07:09:19.000002,Redirected,,SEO,2,11,0.0,0.0,0.0,13,13,11,0.0,2020-08-05 07:09:32.000002,2020-08-05 07:09:32.000002,2020-08-05 07:09:32.000002
2020-08-05 08:39:03.000001,Redirected,,SEO,2,13,0.0,0.0,0.0,15,15,13,0.0,2020-08-05 08:39:18.000001,2020-08-05 08:39:18.000001,2020-08-05 08:39:18.000001
2020-08-05 10:26:02.999996,Redirected,,PPC,4,19,0.0,0.0,0.0,23,23,19,0.0,2020-08-05 10:26:25.999996,2020-08-05 10:26:25.999996,2020-08-05 10:26:25.999996
2020-08-05 12:59:55.000001,Redirected,,SEO,9,6,0.0,0.0,0.0,15,15,6,0.0,2020-08-05 13:00:10.000001,2020-08-05 13:00:10.000001,2020-08-05 13:00:10.000001
2020-08-05 14:56:57.000005,Redirected,,SEO,1,10,0.0,0.0,0.0,11,11,10,0.0,2020-08-05 14:57:08.000005,2020-08-05 14:57:08.000005,2020-08-05 14:57:08.000005
2020-08-06 07:14:01.999997,Redirected,,SEO,2,17,0.0,0.0,0.0,19,19,17,0.0,2020-08-06 07:14:20.999997,2020-08-06 07:14:20.999997,2020-08-06 07:14:20.999997
2020-08-06 08:21:39.999997,Redirected,,PPC,2,15,0.0,0.0,0.0,17,17,15,0.0,2020-08-06 08:21:56.999997,2020-08-06 08:21:56.999997,2020-08-06 08:21:56.999997
2020-08-06 08:24:52.000004,Redirected,,SEO,2,19,0.0,0.0,0.0,21,21,19,0.0,2020-08-06 08:25:13.000004,2020-08-06 08:25:13.000004,2020-08-06 08:25:13.000004
2020-08-06 09:36:19.000000,Redirected,,SEO,18,17,0.0,0.0,0.0,35,35,17,0.0,2020-08-06 09:36:54.000000,2020-08-06 09:36:54.000000,2020-08-06 09:36:54.000000
2020-08-06 10:30:35.000001,Redirected,,PPC,2,11,0.0,0.0,0.0,13,13,11,0.0,2020-08-06 10:30:48.000001,2020-08-06 10:30:48.000001,2020-08-06 10:30:48.000001
2020-08-06 12:22:54.000002,Redirected,,SEO,2,19,0.0,0.0,0.0,21,21,19,0.0,2020-08-06 12:23:15.000002,2020-08-06 12:23:15.000002,2020-08-06 12:23:15.000002
2020-08-06 13:57:02.999998,Redirected,,SEO,47,11,0.0,0.0,0.0,58,58,11,0.0,2020-08-06 13:58:00.999998,2020-08-06 13:58:00.999998,2020-08-06 13:58:00.999998
2020-08-06 14:04:35.000000,Redirected,,SEO,19,11,0.0,0.0,0.0,30,30,11,0.0,2020-08-06 14:05:05.000000,2020-08-06 14:05:05.000000,2020-08-06 14:05:05.000000
2020-08-06 14:31:13.000002,Redirected,,SEO,2,13,0.0,0.0,0.0,15,15,13,0.0,2020-08-06 14:31:28.000002,2020-08-06 14:31:28.000002,2020-08-06 14:31:28.000002
2020-08-06 14:54:09.000000,Redirected,,SEO,4,13,0.0,0.0,0.0,17,17,13,0.0,2020-08-06 14:54:26.000000,2020-08-06 14:54:26.000000,2020-08-06 14:54:26.000000
2020-08-06 15:46:45.000002,Redirected,,SEO,4,7,0.0,0.0,0.0,11,11,7,0.0,2020-08-06 15:46:56.000002,2020-08-06 15:46:56.000002,2020-08-06 15:46:56.000002
2020-08-06 15:46:56.000001,Redirected,,SEO,19,7,0.0,0.0,0.0,26,26,7,0.0,2020-08-06 15:47:22.000001,2020-08-06 15:47:22.000001,2020-08-06 15:47:22.000001
2020-08-06 16:20:37.000000,Redirected,,SEO,2,15,0.0,0.0,0.0,17,17,15,0.0,2020-08-06 16:20:54.000000,2020-08-06 16:20:54.000000,2020-08-06 16:20:54.000000
2020-08-06 16:54:14.000000,Redirected,,SEO,49,20,0.0,0.0,0.0,69,69,20,0.0,2020-08-06 16:55:23.000000,2020-08-06 16:55:23.000000,2020-08-06 16:55:23.000000
2020-08-07 08:10:01.999998,Redirected,,SEO,8,6,0.0,0.0,0.0,14,14,6,0.0,2020-08-07 08:10:15.999998,2020-08-07 08:10:15.999998,2020-08-07 08:10:15.999998
2020-08-07 08:21:08.999997,Redirected,,SEO,2,16,0.0,0.0,0.0,18,18,16,0.0,2020-08-07 08:21:26.999997,2020-08-07 08:21:26.999997,2020-08-07 08:21:26.999997
2020-08-07 08:40:06.999998,Redirected,,SEO,68,10,0.0,0.0,0.0,78,78,10,0.0,2020-08-07 08:41:24.999998,2020-08-07 08:41:24.999998,2020-08-07 08:41:24.999998
2020-08-07 08:57:43.999998,Redirected,,SEO,2,17,0.0,0.0,0.0,19,19,17,0.0,2020-08-07 08:58:02.999998,2020-08-07 08:58:02.999998,2020-08-07 08:58:02.999998
2020-08-07 08:58:18.999998,Redirected,,SEO,2,9,0.0,0.0,0.0,11,11,9,0.0,2020-08-07 08:58:29.999998,2020-08-07 08:58:29.999998,2020-08-07 08:58:29.999998
2020-08-07 09:39:22.000003,Redirected,,PPC,34,6,0.0,0.0,0.0,40,40,6,0.0,2020-08-07 09:40:02.000003,2020-08-07 09:40:02.000003,2020-08-07 09:40:02.000003
2020-08-07 10:39:04.000000,Redirected,,SEO,2,20,0.0,0.0,0.0,22,22,20,0.0,2020-08-07 10:39:26.000000,2020-08-07 10:39:26.000000,2020-08-07 10:39:26.000000
2020-08-07 10:53:57.999999,Redirected,,PPC,75,16,0.0,0.0,0.0,91,91,16,0.0,2020-08-07 10:55:28.999999,2020-08-07 10:55:28.999999,2020-08-07 10:55:28.999999
2020-08-07 10:59:37.999999,Redirected,,SEO,2,9,0.0,0.0,0.0,11,11,9,0.0,2020-08-07 10:59:48.999999,2020-08-07 10:59:48.999999,2020-08-07 10:59:48.999999
2020-08-07 11:30:30.000001,Redirected,,SEO,4,8,0.0,0.0,0.0,12,12,8,0.0,2020-08-07 11:30:42.000001,2020-08-07 11:30:42.000001,2020-08-07 11:30:42.000001
2020-08-07 12:05:17.000002,Redirected,,SEO,52,17,0.0,0.0,0.0,69,69,17,0.0,2020-08-07 12:06:26.000002,2020-08-07 12:06:26.000002,2020-08-07 12:06:26.000002
2020-08-07 12:10:54.999998,Redirected,,SEO,43,8,0.0,0.0,0.0,51,51,8,0.0,2020-08-07 12:11:45.999998,2020-08-07 12:11:45.999998,2020-08-07 12:11:45.999998
2020-08-07 13:45:12.000004,Redirected,,SEO,137,10,0.0,0.0,0.0,147,147,10,0.0,2020-08-07 13:47:39.000004,2020-08-07 13:47:39.000004,2020-08-07 13:47:39.000004
2020-08-07 13:46:06.999997,Redirected,,PPC,69,12,0.0,0.0,0.0,81,81,12,0.0,2020-08-07 13:47:27.999997,2020-08-07 13:47:27.999997,2020-08-07 13:47:27.999997
2020-08-07 13:46:17.000003,Redirected,,SEO,83,8,0.0,0.0,0.0,91,91,8,0.0,2020-08-07 13:47:48.000003,2020-08-07 13:47:48.000003,2020-08-07 13:47:48.000003
2020-08-07 13:57:47.000002,Redirected,,SEO,22,9,0.0,0.0,0.0,31,31,9,0.0,2020-08-07 13:58:18.000002,2020-08-07 13:58:18.000002,2020-08-07 13:58:18.000002
2020-08-07 14:08:50.000001,Redirected,,SEO,88,10,0.0,0.0,0.0,98,98,10,0.0,2020-08-07 14:10:28.000001,2020-08-07 14:10:28.000001,2020-08-07 14:10:28.000001
2020-08-07 14:12:31.000003,Redirected,,SEO,318,11,0.0,0.0,0.0,329,329,11,0.0,2020-08-07 14:18:00.000003,2020-08-07 14:18:00.000003,2020-08-07 14:18:00.000003
2020-08-07 14:20:06.999996,Redirected,,SEO,2,12,0.0,0.0,0.0,14,14,12,0.0,2020-08-07 14:20:20.999996,2020-08-07 14:20:20.999996,2020-08-07 14:20:20.999996
2020-08-07 14:32:55.999999,Redirected,,SEO,76,18,0.0,0.0,0.0,94,94,18,0.0,2020-08-07 14:34:29.999999,2020-08-07 14:34:29.999999,2020-08-07 14:34:29.999999
2020-08-07 14:35:43.999996,Redirected,,SEO,53,9,0.0,0.0,0.0,62,62,9,0.0,2020-08-07 14:36:45.999996,2020-08-07 14:36:45.999996,2020-08-07 14:36:45.999996
2020-08-07 14:44:28.999997,Redirected,,SEO,42,19,0.0,0.0,0.0,61,61,19,0.0,2020-08-07 14:45:29.999997,2020-08-07 14:45:29.999997,2020-08-07 14:45:29.999997
2020-08-07 14:49:32.000002,Redirected,,SEO,51,15,0.0,0.0,0.0,66,66,15,0.0,2020-08-07 14:50:38.000002,2020-08-07 14:50:38.000002,2020-08-07 14:50:38.000002
2020-08-07 15:05:28.000001,Redirected,,SEO,266,11,0.0,0.0,0.0,277,277,11,0.0,2020-08-07 15:10:05.000001,2020-08-07 15:10:05.000001,2020-08-07 15:10:05.000001
2020-08-07 15:15:00.000003,Redirected,,SEO,2,18,0.0,0.0,0.0,20,20,18,0.0,2020-08-07 15:15:20.000003,2020-08-07 15:15:20.000003,2020-08-07 15:15:20.000003
2020-08-07 16:23:21.999998,Redirected,,SEO,134,8,0.0,0.0,0.0,142,142,8,0.0,2020-08-07 16:25:43.999998,2020-08-07 16:25:43.999998,2020-08-07 16:25:43.999998
2020-08-07 17:00:07.999998,Redirected,,SEO,48,14,0.0,0.0,0.0,62,62,14,0.0,2020-08-07 17:01:09.999998,2020-08-07 17:01:09.999998,2020-08-07 17:01:09.999998
2020-08-10 08:16:37.000001,Redirected,,SEO,24,9,0.0,0.0,0.0,33,33,9,0.0,2020-08-10 08:17:10.000001,2020-08-10 08:17:10.000001,2020-08-10 08:17:10.000001
2020-08-10 08:33:36.000003,Redirected,,SEO,2,10,0.0,0.0,0.0,12,12,10,0.0,2020-08-10 08:33:48.000003,2020-08-10 08:33:48.000003,2020-08-10 08:33:48.000003
2020-08-10 08:37:42.000001,Redirected,,SEO,2,13,0.0,0.0,0.0,15,15,13,0.0,2020-08-10 08:37:57.000001,2020-08-10 08:37:57.000001,2020-08-10 08:37:57.000001
2020-08-10 10:01:41.999998,Redirected,,SEO,2,10,0.0,0.0,0.0,12,12,10,0.0,2020-08-10 10:01:53.999998,2020-08-10 10:01:53.999998,2020-08-10 10:01:53.999998
2020-08-10 10:01:56.000004,Redirected,,SEO,2,13,0.0,0.0,0.0,15,15,13,0.0,2020-08-10 10:02:11.000004,2020-08-10 10:02:11.000004,2020-08-10 10:02:11.000004
2020-08-10 11:23:43.999999,Redirected,,SEO,6,10,0.0,0.0,0.0,16,16,10,0.0,2020-08-10 11:23:59.999999,2020-08-10 11:23:59.999999,2020-08-10 11:23:59.999999
2020-08-10 12:22:51.000004,Redirected,,SEO,2,9,0.0,0.0,0.0,11,11,9,0.0,2020-08-10 12:23:02.000004,2020-08-10 12:23:02.000004,2020-08-10 12:23:02.000004
2020-08-10 12:23:09.000001,Redirected,,SEO,2,15,0.0,0.0,0.0,17,17,15,0.0,2020-08-10 12:23:26.000001,2020-08-10 12:23:26.000001,2020-08-10 12:23:26.000001
2020-08-10 12:23:22.999998,Redirected,,PPC,4,11,0.0,0.0,0.0,15,15,11,0.0,2020-08-10 12:23:37.999998,2020-08-10 12:23:37.999998,2020-08-10 12:23:37.999998
2020-08-10 13:51:14.000002,Redirected,,PPC,2,18,0.0,0.0,0.0,20,20,18,0.0,2020-08-10 13:51:34.000002,2020-08-10 13:51:34.000002,2020-08-10 13:51:34.000002
2020-08-10 14:10:57.000000,Redirected,,SEO,2,16,0.0,0.0,0.0,18,18,16,0.0,2020-08-10 14:11:15.000000,2020-08-10 14:11:15.000000,2020-08-10 14:11:15.000000
2020-08-10 14:38:10.999997,Redirected,,SEO,2,19,0.0,0.0,0.0,21,21,19,0.0,2020-08-10 14:38:31.999997,2020-08-10 14:38:31.999997,2020-08-10 14:38:31.999997
2020-08-10 15:17:55.999999,Redirected,,PPC,2,10,0.0,0.0,0.0,12,12,10,0.0,2020-08-10 15:18:07.999999,2020-08-10 15:18:07.999999,2020-08-10 15:18:07.999999
2020-08-10 15:30:33.000002,Redirected,,SEO,2,10,0.0,0.0,0.0,12,12,10,0.0,2020-08-10 15:30:45.000002,2020-08-10 15:30:45.000002,2020-08-10 15:30:45.000002
2020-08-10 16:37:25.999997,Redirected,,SEO,32,10,0.0,0.0,0.0,42,42,10,0.0,2020-08-10 16:38:07.999997,2020-08-10 16:38:07.999997,2020-08-10 16:38:07.999997
2020-08-10 16:53:52.999996,Redirected,,PPC,2,16,0.0,0.0,0.0,18,18,16,0.0,2020-08-10 16:54:10.999996,2020-08-10 16:54:10.999996,2020-08-10 16:54:10.999996
2020-08-10 16:54:18.000000,Redirected,,SEO,2,6,0.0,0.0,0.0,8,8,6,0.0,2020-08-10 16:54:26.000000,2020-08-10 16:54:26.000000,2020-08-10 16:54:26.000000
2020-08-11 07:46:55.000002,Redirected,,PPC,2,12,0.0,0.0,0.0,14,14,12,0.0,2020-08-11 07:47:09.000002,2020-08-11 07:47:09.000002,2020-08-11 07:47:09.000002
2020-08-11 08:36:19.999999,Redirected,,SEO,2,10,0.0,0.0,0.0,12,12,10,0.0,2020-08-11 08:36:31.999999,2020-08-11 08:36:31.999999,2020-08-11 08:36:31.999999
2020-08-11 08:40:31.000000,Redirected,,PPC,2,16,0.0,0.0,0.0,18,18,16,0.0,2020-08-11 08:40:49.000000,2020-08-11 08:40:49.000000,2020-08-11 08:40:49.000000
2020-08-11 09:24:08.000003,Redirected,,SEO,3,9,0.0,0.0,0.0,12,12,9,0.0,2020-08-11 09:24:20.000003,2020-08-11 09:24:20.000003,2020-08-11 09:24:20.000003
2020-08-11 10:52:00.000002,Redirected,,PPC,26,16,0.0,0.0,0.0,42,42,16,0.0,2020-08-11 10:52:42.000002,2020-08-11 10:52:42.000002,2020-08-11 10:52:42.000002
2020-08-11 10:55:28.000001,Redirected,,SEO,2,12,0.0,0.0,0.0,14,14,12,0.0,2020-08-11 10:55:42.000001,2020-08-11 10:55:42.000001,2020-08-11 10:55:42.000001
2020-08-11 12:28:11.000004,Redirected,,PPC,4,14,0.0,0.0,0.0,18,18,14,0.0,2020-08-11 12:28:29.000004,2020-08-11 12:28:29.000004,2020-08-11 12:28:29.000004
2020-08-11 13:03:22.999999,Redirected,,SEO,2,8,0.0,0.0,0.0,10,10,8,0.0,2020-08-11 13:03:32.999999,2020-08-11 13:03:32.999999,2020-08-11 13:03:32.999999
2020-08-11 14:55:35.000003,Redirected,,PPC,3,14,0.0,0.0,0.0,17,17,14,0.0,2020-08-11 14:55:52.000003,2020-08-11 14:55:52.000003,2020-08-11 14:55:52.000003
2020-08-11 14:55:55.000004,Redirected,,SEO,1,9,0.0,0.0,0.0,10,10,9,0.0,2020-08-11 14:56:05.000004,2020-08-11 14:56:05.000004,2020-08-11 14:56:05.000004
2020-08-12 07:53:06.000003,Redirected,,SEO,2,12,0.0,0.0,0.0,14,14,12,0.0,2020-08-12 07:53:20.000003,2020-08-12 07:53:20.000003,2020-08-12 07:53:20.000003
2020-08-12 07:54:23.999996,Redirected,,SEO,2,16,0.0,0.0,0.0,18,18,16,0.0,2020-08-12 07:54:41.999996,2020-08-12 07:54:41.999996,2020-08-12 07:54:41.999996
2020-08-12 08:06:33.999999,Redirected,,SEO,3,13,0.0,0.0,0.0,16,16,13,0.0,2020-08-12 08:06:49.999999,2020-08-12 08:06:49.999999,2020-08-12 08:06:49.999999
2020-08-12 08:32:12.999998,Redirected,,SEO,4,14,0.0,0.0,0.0,18,18,14,0.0,2020-08-12 08:32:30.999998,2020-08-12 08:32:30.999998,2020-08-12 08:32:30.999998
2020-08-12 08:32:20.999999,Redirected,,SEO,11,12,0.0,0.0,0.0,23,23,12,0.0,2020-08-12 08:32:43.999999,2020-08-12 08:32:43.999999,2020-08-12 08:32:43.999999
2020-08-12 08:51:05.000003,Redirected,,SEO,2,14,0.0,0.0,0.0,16,16,14,0.0,2020-08-12 08:51:21.000003,2020-08-12 08:51:21.000003,2020-08-12 08:51:21.000003
2020-08-12 09:01:46.999998,Redirected,,SEO,2,11,0.0,0.0,0.0,13,13,11,0.0,2020-08-12 09:01:59.999998,2020-08-12 09:01:59.999998,2020-08-12 09:01:59.999998
2020-08-12 09:06:42.000002,Redirected,,SEO,2,11,0.0,0.0,0.0,13,13,11,0.0,2020-08-12 09:06:55.000002,2020-08-12 09:06:55.000002,2020-08-12 09:06:55.000002
2020-08-12 09:15:16.000004,Redirected,,SEO,4,18,0.0,0.0,0.0,22,22,18,0.0,2020-08-12 09:15:38.000004,2020-08-12 09:15:38.000004,2020-08-12 09:15:38.000004
2020-08-12 09:27:59.999996,Redirected,,PPC,1,16,0.0,0.0,0.0,17,17,16,0.0,2020-08-12 09:28:16.999996,2020-08-12 09:28:16.999996,2020-08-12 09:28:16.999996
2020-08-12 09:54:05.000002,Redirected,,SEO,16,14,0.0,0.0,0.0,30,30,14,0.0,2020-08-12 09:54:35.000002,2020-08-12 09:54:35.000002,2020-08-12 09:54:35.000002
2020-08-12 10:33:21.000001,Redirected,,SEO,1,14,0.0,0.0,0.0,15,15,14,0.0,2020-08-12 10:33:36.000001,2020-08-12 10:33:36.000001,2020-08-12 10:33:36.000001
2020-08-12 12:18:17.999997,Redirected,,SEO,13,11,0.0,0.0,0.0,24,24,11,0.0,2020-08-12 12:18:41.999997,2020-08-12 12:18:41.999997,2020-08-12 12:18:41.999997
2020-08-12 14:02:10.999997,Redirected,,SEO,2,16,0.0,0.0,0.0,18,18,16,0.0,2020-08-12 14:02:28.999997,2020-08-12 14:02:28.999997,2020-08-12 14:02:28.999997
2020-08-12 14:18:19.999999,Redirected,,SEO,2,16,0.0,0.0,0.0,18,18,16,0.0,2020-08-12 14:18:37.999999,2020-08-12 14:18:37.999999,2020-08-12 14:18:37.999999
2020-08-12 14:46:17.999999,Redirected,,SEO,12,9,0.0,0.0,0.0,21,21,9,0.0,2020-08-12 14:46:38.999999,2020-08-12 14:46:38.999999,2020-08-12 14:46:38.999999
2020-08-13 06:54:48.000004,Redirected,,SEO,167,6,0.0,0.0,0.0,173,173,6,0.0,2020-08-13 06:57:41.000004,2020-08-13 06:57:41.000004,2020-08-13 06:57:41.000004
2020-08-13 07:39:12.000001,Redirected,,SEO,31,5,0.0,0.0,0.0,36,36,5,0.0,2020-08-13 07:39:48.000001,2020-08-13 07:39:48.000001,2020-08-13 07:39:48.000001
2020-08-13 08:14:14.000001,Redirected,,SEO,12,8,0.0,0.0,0.0,20,20,8,0.0,2020-08-13 08:14:34.000001,2020-08-13 08:14:34.000001,2020-08-13 08:14:34.000001
2020-08-13 08:17:04.000001,Redirected,,SEO,2,13,0.0,0.0,0.0,15,15,13,0.0,2020-08-13 08:17:19.000001,2020-08-13 08:17:19.000001,2020-08-13 08:17:19.000001
2020-08-13 08:28:40.999999,Redirected,,SEO,1,10,0.0,0.0,0.0,11,11,10,0.0,2020-08-13 08:28:51.999999,2020-08-13 08:28:51.999999,2020-08-13 08:28:51.999999
2020-08-13 08:56:09.000001,Redirected,,SEO,2,11,0.0,0.0,0.0,13,13,11,0.0,2020-08-13 08:56:22.000001,2020-08-13 08:56:22.000001,2020-08-13 08:56:22.000001
2020-08-13 09:27:39.000001,Redirected,,SEO,3,13,0.0,0.0,0.0,16,16,13,0.0,2020-08-13 09:27:55.000001,2020-08-13 09:27:55.000001,2020-08-13 09:27:55.000001
2020-08-13 09:31:39.999997,Redirected,,SEO,2,15,0.0,0.0,0.0,17,17,15,0.0,2020-08-13 09:31:56.999997,2020-08-13 09:31:56.999997,2020-08-13 09:31:56.999997
2020-08-13 09:32:17.000001,Redirected,,SEO,2,10,0.0,0.0,0.0,12,12,10,0.0,2020-08-13 09:32:29.000001,2020-08-13 09:32:29.000001,2020-08-13 09:32:29.000001
2020-08-13 09:32:47.000000,Redirected,,SEO,2,8,0.0,0.0,0.0,10,10,8,0.0,2020-08-13 09:32:57.000000,2020-08-13 09:32:57.000000,2020-08-13 09:32:57.000000
2020-08-13 09:59:38.999999,Redirected,,SEO,2,11,0.0,0.0,0.0,13,13,11,0.0,2020-08-13 09:59:51.999999,2020-08-13 09:59:51.999999,2020-08-13 09:59:51.999999
2020-08-13 11:18:05.000000,Redirected,,PPC,2,19,0.0,0.0,0.0,21,21,19,0.0,2020-08-13 11:18:26.000000,2020-08-13 11:18:26.000000,2020-08-13 11:18:26.000000
2020-08-13 11:18:34.000004,Redirected,,SEO,2,14,0.0,0.0,0.0,16,16,14,0.0,2020-08-13 11:18:50.000004,2020-08-13 11:18:50.000004,2020-08-13 11:18:50.000004
2020-08-13 11:25:06.000001,Redirected,,PPC,1,11,0.0,0.0,0.0,12,12,11,0.0,2020-08-13 11:25:18.000001,2020-08-13 11:25:18.000001,2020-08-13 11:25:18.000001
2020-08-13 12:54:18.999999,Redirected,,PPC,2,13,0.0,0.0,0.0,15,15,13,0.0,2020-08-13 12:54:33.999999,2020-08-13 12:54:33.999999,2020-08-13 12:54:33.999999
2020-08-13 14:16:53.999996,Redirected,,PPC,2,12,0.0,0.0,0.0,14,14,12,0.0,2020-08-13 14:17:07.999996,2020-08-13 14:17:07.999996,2020-08-13 14:17:07.999996
2020-08-13 15:36:50.000000,Redirected,,SEO,20,10,0.0,0.0,0.0,30,30,10,0.0,2020-08-13 15:37:20.000000,2020-08-13 15:37:20.000000,2020-08-13 15:37:20.000000
2020-08-13 15:58:07.000000,Redirected,,PPC,4,19,0.0,0.0,0.0,23,23,19,0.0,2020-08-13 15:58:30.000000,2020-08-13 15:58:30.000000,2020-08-13 15:58:30.000000
2020-08-13 15:58:30.000000,Redirected,,PPC,3,4,0.0,0.0,0.0,7,7,4,0.0,2020-08-13 15:58:37.000000,2020-08-13 15:58:37.000000,2020-08-13 15:58:37.000000
2020-08-13 17:57:20.999998,Redirected,,SEO,2,9,0.0,0.0,0.0,11,11,9,0.0,2020-08-13 17:57:31.999998,2020-08-13 17:57:31.999998,2020-08-13 17:57:31.999998
2020-08-14 07:10:09.000002,Redirected,,SEO,2,21,0.0,0.0,0.0,23,23,21,0.0,2020-08-14 07:10:32.000002,2020-08-14 07:10:32.000002,2020-08-14 07:10:32.000002
2020-08-14 07:17:33.999997,Redirected,,SEO,2,21,0.0,0.0,0.0,23,23,21,0.0,2020-08-14 07:17:56.999997,2020-08-14 07:17:56.999997,2020-08-14 07:17:56.999997
2020-08-14 08:26:04.000001,Redirected,,SEO,2,11,0.0,0.0,0.0,13,13,11,0.0,2020-08-14 08:26:17.000001,2020-08-14 08:26:17.000001,2020-08-14 08:26:17.000001
2020-08-14 10:14:09.999997,Redirected,,PPC,8,14,0.0,0.0,0.0,22,22,14,0.0,2020-08-14 10:14:31.999997,2020-08-14 10:14:31.999997,2020-08-14 10:14:31.999997
2020-08-14 12:44:06.000000,Redirected,,SEO,4,18,0.0,0.0,0.0,22,22,18,0.0,2020-08-14 12:44:28.000000,2020-08-14 12:44:28.000000,2020-08-14 12:44:28.000000
2020-08-14 13:05:54.000001,Redirected,,SEO,2,11,0.0,0.0,0.0,13,13,11,0.0,2020-08-14 13:06:07.000001,2020-08-14 13:06:07.000001,2020-08-14 13:06:07.000001
2020-08-14 13:23:47.999996,Redirected,,SEO,5,15,0.0,0.0,0.0,20,20,15,0.0,2020-08-14 13:24:07.999996,2020-08-14 13:24:07.999996,2020-08-14 13:24:07.999996
2020-08-14 14:09:44.000001,Redirected,,PPC,7,13,0.0,0.0,0.0,20,20,13,0.0,2020-08-14 14:10:04.000001,2020-08-14 14:10:04.000001,2020-08-14 14:10:04.000001
2020-08-14 14:38:26.999998,Redirected,,SEO,4,15,0.0,0.0,0.0,19,19,15,0.0,2020-08-14 14:38:45.999998,2020-08-14 14:38:45.999998,2020-08-14 14:38:45.999998
2020-08-14 14:49:48.999997,Redirected,,SEO,158,6,0.0,0.0,0.0,164,164,6,0.0,2020-08-14 14:52:32.999997,2020-08-14 14:52:32.999997,2020-08-14 14:52:32.999997
2020-08-14 14:52:34.999997,Redirected,,SEO,2,10,0.0,0.0,0.0,12,12,10,0.0,2020-08-14 14:52:46.999997,2020-08-14 14:52:46.999997,2020-08-14 14:52:46.999997
2020-08-14 16:16:13.000005,Redirected,,SEO,9,8,0.0,0.0,0.0,17,17,8,0.0,2020-08-14 16:16:30.000005,2020-08-14 16:16:30.000005,2020-08-14 16:16:30.000005
2020-08-14 16:46:18.999998,Redirected,,SEO,2,14,0.0,0.0,0.0,16,16,14,0.0,2020-08-14 16:46:34.999998,2020-08-14 16:46:34.999998,2020-08-14 16:46:34.999998
2020-08-15 10:55:28.000001,Redirected,,SEO,1,18,0.0,0.0,0.0,19,19,18,0.0,2020-08-15 10:55:47.000001,2020-08-15 10:55:47.000001,2020-08-15 10:55:47.000001
2020-08-17 07:21:04.000000,Redirected,,SEO,2,19,0.0,0.0,0.0,21,21,19,0.0,2020-08-17 07:21:25.000000,2020-08-17 07:21:25.000000,2020-08-17 07:21:25.000000
2020-08-17 07:30:00.000000,Redirected,,PPC,2,17,0.0,0.0,0.0,19,19,17,0.0,2020-08-17 07:30:19.000000,2020-08-17 07:30:19.000000,2020-08-17 07:30:19.000000
